INCIDENT_ID,INCIDENT_NAME,DESCRIPTION,SEVERITY_ID,INCIDENT_TYPE_ID,ASSIGNED_USER_ID,ASSIGNED_DATE,RESOLUTION_DATE,DATE_FROM,DATE_TO,SOURCE_ID,ASSIGNED_ROLE_ID,LEVEL_ID,CUST_SATISFY,PRODUCT_ID,DIM_RELEASE_ID,INCIDENT_UNIQUEID,INC_STATUS_ID,INC_STATUS,INCIDENT_DUE
1092,Identical test case giving different results,Identical test case giving different results,2,2,NULL,2017-10-25 00:00:00,2017-12-05 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,VWG-836-21118,3,Closed,0
1093,"Test Case passes but no response was created - Errors: Credit Account - INPUT MISSING; ","Test Case passes but no response was created - Errors: Credit Account - INPUT MISSING; ",3,2,NULL,2017-10-26 00:00:00,2017-11-16 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,ZEA-848-47703,3,Closed,0
1094,Batch job is defaulting to Skaler Engine,Batch job is defaulting to Skaler Engine,2,2,NULL,2017-10-26 00:00:00,2017-11-01 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,QDB-548-79445,3,Closed,0
1095,Error :Atleast one leg of transaction need to be input,Error :Atleast one leg of transaction need to be input,3,2,NULL,2017-10-26 00:00:00,2017-11-20 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,RXO-193-47105,3,Closed,0
1096,Ask : Update instance without losing automatic calculation,Ask : Update instance without losing automatic calculation,1,6,NULL,2017-11-01 00:00:00,2017-11-03 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,LEZ-491-62823,3,Closed,0
1097,Account creation automation,Account creation automation,1,2,NULL,2017-11-06 00:00:00,2017-11-29 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,135,2,0,110,39,OUY-669-54543,3,Closed,0
1098,T24 adapter is sending data to defailted fields in T24,T24 adapter is sending data to defailted fields in T24,1,2,NULL,2017-11-07 00:00:00,2017-12-15 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,2,0,110,39,JQG-261-50172,3,Closed,0
1099,GetCurrentHtml:Unable to find property panel. Property name: BALANCE,GetCurrentHtml:Unable to find property panel. Property name: BALANCE,3,2,NULL,2017-11-07 00:00:00,2018-06-13 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,FDK-670-73875,3,Closed,0
1100,Validata 360 errors when open and update of Pivots,Validata 360 errors when open and update of Pivots,4,2,NULL,2017-11-08 00:00:00,2017-11-23 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,2,0,110,39,MEM-175-29175,3,Closed,0
1101,"Notification for use of Test Engines ","Notification for use of Test Engines ",3,6,NULL,2017-11-16 00:00:00,2017-11-20 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,AFQ-273-95742,3,Closed,0
1102,Error: Unable to connect to Telnet server,Error: Unable to connect to Telnet server,2,2,NULL,2017-11-16 00:00:00,2017-11-17 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,ATN-627-26706,3,Closed,0
1103,Ask - Execution agent,Ask - Execution agent,1,6,NULL,2017-11-17 00:00:00,2017-12-19 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,TYC-833-86605,3,Closed,0
1104,Test case pass but showing as fail with Error,Test case pass but showing as fail with Error,2,2,NULL,2017-11-17 00:00:00,2017-11-28 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,RJW-976-28481,3,Closed,0
1105,"TXN.ENTRY AND STM.ENTRY STEPS ARE PRODUCING ERROR - ","TXN.ENTRY AND STM.ENTRY STEPS ARE PRODUCING ERROR - ",4,2,NULL,2017-11-23 00:00:00,2017-12-21 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,123,2,0,110,39,MWM-629-72589,3,Closed,0
1106,"Delayed Saving time and Copy Paste time in Validata ","Delayed Saving time and Copy Paste time in Validata ",4,2,NULL,2017-11-24 00:00:00,2018-01-10 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,123,2,0,110,39,WDB-955-63748,3,Closed,0
1107,All the components were not listed in the project,All the components were not listed in the project,1,2,NULL,2017-11-28 00:00:00,2017-12-04 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,137,2,0,110,39,UNE-531-58456,3,Closed,0
1108,Error while trying to AMEND a NON-MEMBER CIF,Error while trying to AMEND a NON-MEMBER CIF,3,2,NULL,2017-12-01 00:00:00,2017-12-05 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,UTL-748-34696,3,Closed,0
1109," LogIn into Validata Using Windows Login Credentials"," LogIn into Validata Using Windows Login Credentials",3,6,NULL,2017-12-06 00:00:00,2018-01-23 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,137,2,0,110,39,CDA-949-64940,3,Closed,0
1110,Error while trying to Amend Personal CIF,Error while trying to Amend Personal CIF,3,2,NULL,2017-12-06 00:00:00,2018-01-09 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,CJR-829-26732,3,Closed,0
1111,Error while trying to select a Relation.1 from the dropdown `There was an error in the callback`,Error while trying to select a Relation.1 from the dropdown `There was an error in the callback`,3,2,NULL,2017-12-06 00:00:00,2018-01-05 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,NOC-296-84584,3,Closed,0
1112,Servers Migration,Servers Migration,1,6,NULL,2017-12-07 00:00:00,2018-01-30 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,135,2,0,110,39,HJX-651-51462,3,Closed,0
1113,Issue with TripleA adapter when executing in ATS,Issue with TripleA adapter when executing in ATS,3,2,NULL,2017-12-12 00:00:00,2018-03-15 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,2,0,110,39,OLQ-520-52144,3,Closed,0
1114,DL.DEFINE record missing,DL.DEFINE record missing,1,2,NULL,2017-12-21 00:00:00,2018-01-29 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,137,2,0,110,39,YWT-959-96757,3,Closed,0
1115,BUILD CONTROL Package,BUILD CONTROL Package,1,2,NULL,2017-12-25 00:00:00,2018-02-01 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,137,2,0,110,39,ELD-841-43512,3,Closed,0
1116,Edit and Save TSA service error,Edit and Save TSA service error,1,2,NULL,2018-01-02 00:00:00,2018-01-10 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,127,2,0,112,41,PQC-297-72964,3,Closed,0
1117,license expiration,license expiration,1,2,NULL,2018-01-03 00:00:00,2018-01-03 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,135,2,0,110,39,DZR-215-33249,3,Closed,0
1118,Unable to load Test engine after new download,Unable to load Test engine after new download,3,2,NULL,2018-01-03 00:00:00,2018-01-08 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,HSB-894-77127,3,Closed,0
1119,Error `For these nodes no test steps`,Error `For these nodes no test steps`,3,2,NULL,2018-01-09 00:00:00,2018-01-22 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,PDE-107-32840,3,Closed,0
1120,Cannot Access ATS,Cannot Access ATS,3,2,NULL,2018-01-11 00:00:00,2018-01-15 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,2,0,110,39,IJV-832-33944,3,Closed,0
1121,create new user to access to the support portal,create new user to access to the support portal,1,2,NULL,2018-01-11 00:00:00,2018-01-17 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,135,2,0,110,39,YKE-952-27411,3,Closed,0
1122,Automated tests created for T24r12 for T24r16,Automated tests created for T24r12 for T24r16,1,6,NULL,2018-01-11 00:00:00,2018-01-17 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,135,2,0,110,39,SIA-379-50276,3,Closed,0
1123,Versions Sync with T24,Versions Sync with T24,1,2,NULL,2018-01-11 00:00:00,2018-01-12 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,133,2,0,110,39,SBZ-165-57831,3,Closed,0
1124,OFS issue in ATS,OFS issue in ATS,3,2,NULL,2018-01-12 00:00:00,2018-01-12 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,2,0,110,39,OPE-979-23307,3,Closed,0
1125,OFS Issue on ATS,OFS Issue on ATS,1,2,NULL,2018-01-12 00:00:00,2018-01-15 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,2,0,110,39,VGB-195-44822,3,Closed,0
1126,Error in Smart scripting using TripleA Adapter,Error in Smart scripting using TripleA Adapter,3,2,NULL,2018-01-12 00:00:00,2018-01-30 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,2,0,110,39,CAH-899-19071,3,Closed,0
1127,"Validata Recording Issue : 20 Dec ","Validata Recording Issue : 20 Dec ",1,2,NULL,2018-01-12 00:00:00,2018-02-07 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,123,2,0,110,39,DKU-854-64636,3,Closed,0
1128,There is not enough space on the disk. (10.2.100.46),There is not enough space on the disk. (10.2.100.46),3,2,NULL,2018-01-16 00:00:00,2018-02-02 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,HVX-285-70028,3,Closed,0
1129,Unable to Sync AA Products with our ISB Envvironment,Unable to Sync AA Products with our ISB Envvironment,1,2,NULL,2018-01-17 00:00:00,2018-01-19 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,140,2,0,110,39,WJC-773-18659,3,Closed,0
1130,Job Name drop down in a batch on Validata - error,Job Name drop down in a batch on Validata - error,1,2,NULL,2018-01-18 00:00:00,2018-02-12 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,127,2,0,112,41,UDT-860-47319,3,Closed,0
1131,Test Environment Issue,Test Environment Issue,1,2,NULL,2018-01-21 00:00:00,2018-01-30 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,137,2,0,110,39,YHT-239-69035,3,Closed,0
1132,Error in Recording Valuation (Smart Scripting),Error in Recording Valuation (Smart Scripting),3,2,NULL,2018-01-23 00:00:00,2018-03-15 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,2,0,110,39,RUP-209-10096,3,Closed,0
1133,Issue in listing packs under Deployment Window,Issue in listing packs under Deployment Window,1,2,NULL,2018-01-23 00:00:00,2018-02-01 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,137,2,0,110,39,KON-728-99392,3,Closed,0
1134,SWAP TCs for which we have to register 1st and 2nd leg of the transaction,SWAP TCs for which we have to register 1st and 2nd leg of the transaction,1,2,NULL,2018-01-23 00:00:00,2018-02-12 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,2,0,110,39,ERC-629-68049,3,Closed,0
1135,How to use AA Generator to generate test cases for Deposit?,How to use AA Generator to generate test cases for Deposit?,2,6,NULL,2018-01-23 00:00:00,2018-01-23 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,CYM-465-11823,3,Closed,0
1136,Validata is not able to change the company ID while executing the scenario through Desktop mode.,Validata is not able to change the company ID while executing the scenario through Desktop mode.,1,2,NULL,2016-04-19 00:00:00,2016-05-09 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,149,2,0,110,39,UJZ-729-82648,8,Pending Closure,0
1137,Deployment issue,Deployment issue,1,6,NULL,2016-05-20 00:00:00,2016-06-24 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,127,2,0,112,41,FQW-532-59348,8,Pending Closure,0
1138,Step with a view has a comparison rule and there is no output to compare,Step with a view has a comparison rule and there is no output to compare,1,2,NULL,2016-06-14 00:00:00,2016-06-22 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,MCW-133-57130,8,Pending Closure,0
1139,PAYOUT-12 - Scenario 31 - Attempt 2 (request closure first) B2.61-RIF-Relationship Bkdn Tsf-Out-Exec,"PAYOUT-12 - Scenario 31 - Attempt 2 (request closure first) B2.61-RIF-Relationship Bkdn Tsf-Out-Execute ",1,2,NULL,2016-06-14 00:00:00,2016-06-22 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,XNO-438-93200,8,Pending Closure,0
1140,VCS - T24 R14 Environment Compare-FT.COMM for R08 and R14 environments Errors,VCS - T24 R14 Environment Compare-FT.COMM for R08 and R14 environments Errors,2,6,NULL,2016-06-15 00:00:00,2016-06-21 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,119,2,0,110,39,DTR-501-12356,8,Pending Closure,0
1141,Errors: Inst Id No - Institution number is mandatory for payment method EFT,Errors: Inst Id No - Institution number is mandatory for payment method EFT,1,2,NULL,2016-06-15 00:00:00,2016-06-22 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,HEL-381-31895,8,Pending Closure,0
1142,Validation of a negative scenario is producing no Actual Results,Validation of a negative scenario is producing no Actual Results,1,2,NULL,2016-06-15 00:00:00,2016-06-22 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,NFS-262-39060,8,Pending Closure,0
1143,Batch Execution using Validata Tool,Batch Execution using Validata Tool,1,6,NULL,2016-06-15 00:00:00,2016-06-22 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,YXZ-958-75630,8,Pending Closure,0
1144,"Errors: ACCOUNT - Third Party - INPUT MISSING; ","Errors: ACCOUNT - Third Party - INPUT MISSING; ",1,2,NULL,2016-06-16 00:00:00,2016-06-22 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,FXI-452-24731,8,Pending Closure,0
1145,Cyprus (area and release ) related defects are not being created on ABC,Cyprus (area and release ) related defects are not being created on ABC,1,6,NULL,2016-06-16 00:00:00,2016-07-05 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,127,2,0,112,41,JJI-152-75900,8,Pending Closure,0
1146,ABC GoLive for CYPRUS,ABC GoLive for CYPRUS,1,6,NULL,2016-06-16 00:00:00,2016-08-02 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,127,2,0,112,41,KRZ-156-40646,8,Pending Closure,0
1147,"Errors: Override(s).1 - AMLATF form has not been Updated; ","Errors: Override(s).1 - AMLATF form has not been Updated; ",1,2,NULL,2016-06-20 00:00:00,2016-06-22 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,PCY-341-41245,8,Pending Closure,0
1148,"Errors: Series ID - INPUT MISSING; ","Errors: Series ID - INPUT MISSING; ",1,2,NULL,2016-06-20 00:00:00,2016-06-22 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,ZTV-948-91097,8,Pending Closure,0
1149,INVALID NO SIGN ON NAME SUPPLIED DURING SIGN ON PROCESS,INVALID NO SIGN ON NAME SUPPLIED DURING SIGN ON PROCESS,1,6,NULL,2016-06-28 00:00:00,2016-06-30 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,127,2,0,112,41,RGT-975-81001,8,Pending Closure,0
1150,Deployment failed -  Data File Missing or Unable to Open File,Deployment failed -  Data File Missing or Unable to Open File,1,2,NULL,2016-07-01 00:00:00,2016-08-02 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,127,2,0,112,41,QIP-198-38925,8,Pending Closure,0
1151,Security Violation During Sign On Process when accessing a version on T24 from ABC,Security Violation During Sign On Process when accessing a version on T24 from ABC,1,2,NULL,2016-07-08 00:00:00,2016-07-21 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,127,2,0,112,41,KPD-582-15202,8,Pending Closure,0
1152,Validata timeoout issue,Validata timeoout issue,1,2,NULL,2016-08-08 00:00:00,2016-08-16 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,VDS-122-39180,8,Pending Closure,0
1153,VALIDATA IS EXTREMELY SLOW,VALIDATA IS EXTREMELY SLOW,5,9,NULL,2017-01-13 00:00:00,2017-02-28 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,MRF-693-64482,8,Pending Closure,0
1154,Errors: ACTIVITY CHARGE - ACTIVITY.ID.3 - DUPLICATE;  See screen shot of test suite location and log,"Errors: ACTIVITY CHARGE - ACTIVITY.ID.3 - DUPLICATE;  See screen shot of test suite location and log files attached ",1,6,NULL,2017-02-07 00:00:00,2017-02-13 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,110,39,DMJ-287-21377,8,Pending Closure,0
1155,Record missing from BCON after being imported and deployed into test environment.,Record missing from BCON after being imported and deployed into test environment.,3,2,NULL,2018-10-24 00:00:00,2018-10-27 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,112,41,TLS-252-99238,8,Pending Closure,0
1156,Routines not being cataloged to correct lib folder,Routines not being cataloged to correct lib folder,2,2,NULL,2018-10-31 00:00:00,2018-11-05 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,128,2,0,112,41,RMB-717-26071,8,Pending Closure,0
1157,Missing Response from ATS on a Test Step in NYVB Project,Missing Response from ATS on a Test Step in NYVB Project,3,2,NULL,2018-05-11 00:00:00,2018-05-15 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,CWK-515-91705,3,Closed,0
1158,BOS Corporate actions - Attribute displayed even-though it does not exist in the typical,BOS Corporate actions - Attribute displayed even-though it does not exist in the typical,5,2,NULL,2018-05-14 00:00:00,2018-05-15 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,DCX-913-96936,3,Closed,0
1159,Security Violation error in NYVB Project,Security Violation error in NYVB Project,3,2,NULL,2018-05-15 00:00:00,2018-05-16 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,IVE-281-89451,3,Closed,0
1160,FO: Exception when create baseline,FO: Exception when create baseline,2,2,NULL,2018-02-21 00:00:00,2018-03-29 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,112,41,MGZ-722-40330,3,Closed,0
1161,CWB-Isssue on Creation Customer.Cannot set value in Local ref MV FIELDS,CWB-Isssue on Creation Customer.Cannot set value in Local ref MV FIELDS,4,2,NULL,2018-02-21 00:00:00,2018-02-26 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,LGA-703-87293,3,Closed,0
1162,AA Generator Problem,AA Generator Problem,2,2,NULL,2018-02-23 00:00:00,2018-03-14 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,ZKJ-845-13027,3,Closed,0
1163,Issue in Version Synchronisation with local refs names,Issue in Version Synchronisation with local refs names,1,2,NULL,2018-02-24 00:00:00,2018-03-05 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,QRZ-894-82015,3,Closed,0
1164,BOS: MSW - `T24 Enquiries` option is not active,BOS: MSW - `T24 Enquiries` option is not active,3,2,NULL,2018-02-26 00:00:00,2018-03-02 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,AJZ-188-50179,3,Closed,0
1165,Create Physical Environment,Create Physical Environment,2,2,NULL,2018-02-26 00:00:00,2018-02-26 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,WON-750-43573,3,Closed,0
1166,Venture Bank - OFS Connectivity Rest Support,Venture Bank - OFS Connectivity Rest Support,5,2,NULL,2018-02-27 00:00:00,2018-03-03 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,110,39,TEG-581-82533,3,Closed,0
1167,"FT transaction -- internal account transfer ","FT transaction -- internal account transfer ",3,2,NULL,2018-03-01 00:00:00,2018-03-09 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,LLX-501-52639,3,Closed,0
1168,Some of the AA Product are not retrieved,Some of the AA Product are not retrieved,2,2,NULL,2018-03-02 00:00:00,2018-05-23 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,FCV-290-98141,3,Closed,0
1169,AA Gen - Save test case problem,AA Gen - Save test case problem,4,2,NULL,2018-03-02 00:00:00,2018-03-09 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,DCL-598-92612,3,Closed,0
1170,ApolloIBWebAdapter is not supported by the license applied under tickect AJZ-188-50179,ApolloIBWebAdapter is not supported by the license applied under tickect AJZ-188-50179,5,2,NULL,2018-03-05 00:00:00,2018-03-05 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,BFA-229-29966,3,Closed,0
1171,OFS web service log incorrect naming,OFS web service log incorrect naming,2,2,NULL,2018-03-07 00:00:00,2018-03-09 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,110,39,MSR-580-71196,3,Closed,0
1172,Swift Outgoing - some fields values are truncated in the Actual Results,Swift Outgoing - some fields values are truncated in the Actual Results,4,2,NULL,2018-03-07 00:00:00,2018-04-23 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,CRI-638-88897,3,Closed,0
1173,Venture bank Vconn UI issue,Venture bank Vconn UI issue,2,2,NULL,2018-03-07 00:00:00,2018-03-15 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,111,40,WLW-899-57028,3,Closed,0
1174,Venture Bank AA test generator issue,Venture Bank AA test generator issue,4,2,NULL,2018-03-07 00:00:00,2018-03-08 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,110,39,MJV-261-21376,3,Closed,0
1175,ATS is very slow,ATS is very slow,3,2,NULL,2018-03-08 00:00:00,2018-04-02 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,110,39,WVH-174-17112,3,Closed,0
1176,Venture AA execution issue,Venture AA execution issue,4,2,NULL,2018-03-09 00:00:00,2018-03-17 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,131,3,0,110,39,VHF-743-30912,3,Closed,0
1177,SAGICOR- SQL ADAPTER LOAD IN A DATA BASE VERY SLOW,SAGICOR- SQL ADAPTER LOAD IN A DATA BASE VERY SLOW,1,2,NULL,2018-03-13 00:00:00,2018-03-16 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,QOK-699-73476,3,Closed,0
1178,Parsing of OFS msg - Rest service - doesnt give the correct err msg,Parsing of OFS msg - Rest service - doesnt give the correct err msg,3,2,NULL,2018-03-14 00:00:00,2018-04-26 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,138,3,0,110,39,UVF-987-18695,3,Closed,0
1179,Enquiries running thru OFS web services- @ID=[None] Error=No records were found that matched the sel,Enquiries running thru OFS web services- @ID=[None] Error=No records were found that matched the selection criteria,3,2,NULL,2018-03-15 00:00:00,2018-04-10 00:00:00,2018-12-10 18:58:00,2500-12-31 23:59:59,VALIDATA,132,3,0,110,39,MDM-435-80558,3,Closed,0
